Id,Name,Description,Longitude,Latitude,Status
9851,MIDAS site at A1M/2133J priority 1 on link 199046401; GPS Ref: 517705;282517; Northbound,A1M/2133J,-0.270281522,52.42799223,Active
9853,MIDAS site at M4/2308M priority 1 on link 105009102; GPS Ref: 501555;178106; Eastbound,M4/2308M,-0.538551793,51.49278979,Active
9855,MIDAS site at M4/2221K priority 1 on link 199129001; GPS Ref: 510335;178214; Westbound,M4/2221K,-0.41209700200000005,51.49211616,Active
9856,MIDAS site at A27/9507A priority 1 on link 103016602; GPS Ref: 469461;105548; Eastbound,A27/9507A,-1.014747995,50.8452847,Active
9857,MIDAS site at M2/8431J priority 1 on link 200008840; GPS Ref: 569399;169578; Eastbound,M2/8431J,0.43386178700000005,51.39994094,Active
9858,MIDAS site at M18/7670M priority 1 on link 116009101; GPS Ref: 458669;399428; Southbound,M18/7670M,-1.11726139,53.48832271,Active
9859,MIDAS site at M18/7644M priority 1 on link 116008401; GPS Ref: 456423;398198; Southbound,M18/7644M,-1.151327832,53.47751302,Active
9861,MIDAS site at M62/2551B priority 1 on link 199083002; GPS Ref: 468464;421537; Westbound,M62/2551B,-0.9648229850000001,53.68583081,Active
9863,MIDAS site at M62/2543L priority 1 on link 116007002; GPS Ref: 468366;421367; Westbound,M62/2543L,-0.9663440160000001,53.68431589,Active
9864,MIDAS site at A27/9472A priority 1 on link 103014701; GPS Ref: 466355;104447; Eastbound,A27/9472A,-1.059058895,50.83574946,Active
9865,MIDAS site at M27/9448B priority 1 on link 103011202; GPS Ref: 464065;105052; Westbound,M27/9448B,-1.091468876,50.84144643,Active
9866,MIDAS site at M1/4480B priority 1 on link 116026502; GPS Ref: 447800;385386; Southbound,M1/4480B,-1.283177716,53.36321243,Inactive
9867,MIDAS site at M4/2313L priority 1 on link 105002901; GPS Ref: 500980;177900; Eastbound,M4/2313L,-0.546890475,51.49104104,Active
9868,MIDAS site at M18/7650L priority 1 on link 116008501; GPS Ref: 456885;398563; Southbound,M18/7650L,-1.144301723,53.48074386,Active
9869,MIDAS site at M18/7666A priority 1 on link 116009001; GPS Ref: 458245;399381; Northbound,M18/7666A,-1.123659602,53.48794729,Active
9870,MIDAS site at A1M/2255M priority 1 on link 199047902; GPS Ref: 514218;294149; Southbound,A1M/2255M,-0.31756124700000005,52.53325817,Active
9871,MIDAS site at M6/5683B priority 1 on link 126110001; GPS Ref: 422059;286544; Southbound,M6/5683B,-1.67664789,52.47639923,Inactive
9872,MIDAS site at M18/7670B priority 1 on link 116009102; GPS Ref: 458674;399448; Southbound,M18/7670B,-1.117182313,53.4885019,Active
9873,MIDAS site at M4/2915M priority 1 on link 200011885; GPS Ref: 448274;172931; Eastbound,M4/2915M,-1.306634943,51.45331031,Active
9874,MIDAS site at M1/4176A priority 1 on link 114007901; GPS Ref: 445364;356197; Northbound,M1/4176A,-1.323922571,53.10107049,Active
9876,MIDAS site at M18/7631B priority 1 on link 116009601; GPS Ref: 455369;397437; Southbound,M18/7631B,-1.167340521,53.47078515,Active
9877,MIDAS site at A27/9490B priority 1 on link 103014301; GPS Ref: 467954;104472; Westbound,A27/9490B,-1.036349698,50.83578874,Active
9878,MIDAS site at M11/6744J priority 1 on link 199041401; GPS Ref: 546612;246448; Northbound,M11/6744J,0.13892722300000002,52.09696413,Active
9881,MIDAS site at M4/2401J priority 1 on link 105008601; GPS Ref: 493400;180100; Westbound,M4/2401J,-0.6554553120000001,51.51211916,Inactive
9883,MIDAS site at M18/7525A priority 1 on link 116007801; GPS Ref: 448980;389621; Northbound,M18/7525A,-1.264792193,53.4011679,Active
9884,MIDAS site at A1M/2223L priority 1 on link 199034401; GPS Ref: 515902;291141; Southbound,A1M/2223L,-0.293793083,52.5058732,Active
9885,MIDAS site at M6/7141J priority 1 on link 117002701; GPS Ref: 358078;397167; Northbound,M6/7141J,-2.632997498,53.46957556,Active
9886,MIDAS site at M40/8397M priority 1 on link 108031002; GPS Ref: 495444;189199; Southbound,M40/8397M,-0.6235419240000001,51.59356717,Active
9887,MIDAS site at M18/7521A priority 1 on link 116007305; GPS Ref: 448789;389274; Northbound,M18/7521A,-1.267718179,53.3980668,Active
9888,MIDAS site at A1M/9620L priority 1 on link 108005801; GPS Ref: 523319;236520; Southbound,A1M/9620L,-0.204499809,52.01342422,Active
9889,MIDAS site at M42/6333L priority 1 on link 112005701; GPS Ref: 414757;275965; Southbound,M42/6333L,-1.784617076,52.38153852,Active
9890,MIDAS site at M18/7933L priority 1 on link 116007002; GPS Ref: 468333;420984; Westbound,M18/7933L,-0.9669278490000001,53.68087832,Active
9891,MIDAS site at M27/9247J priority 1 on link 103010001; GPS Ref: 448198;113594; Eastbound,M27/9247J,-1.315680116,50.91979147,Inactive
9892,MIDAS site at M18/7583A priority 1 on link 116009301; GPS Ref: 451215;394938; Northbound,M18/7583A,-1.230318916,53.44874435,Active
9893,MIDAS site at M6/7290J priority 1 on link 117000401; GPS Ref: 354137;410278; Northbound,M6/7290J,-2.694286602,53.58708443,Active
9895,MIDAS site at A3M/5002A priority 1 on link 103013902; GPS Ref: 469506;105500; Southbound,A3M/5002A,-1.014117979,50.84484771,Active
9896,MIDAS site at M1/4411A priority 1 on link 123015301; GPS Ref: 447503;378684; Northbound,M1/4411A,-1.2886425049999999,53.30300331,Active
9897,MIDAS site at M40/8303K priority 1 on link 200094195; GPS Ref: 503913;185794; Northbound,M40/8303K,-0.502331131,51.5614648,Active
9898,MIDAS site at M56/8285J priority 1 on link 110003201; GPS Ref: 366611;383835; Westbound,M56/8285J,-2.503042104,53.35035714,Active
9899,MIDAS site at M18/7626B priority 1 on link 116009601; GPS Ref: 454942;397172; Southbound,M18/7626B,-1.173818656,53.46844806,Active
9901,MIDAS site at M18/7517B priority 1 on link 116007102; GPS Ref: 448598;388937; Southbound,M18/7517B,-1.270642193,53.3950555,Active
9902,MIDAS site at M11/6314K priority 1 on link 199048501; GPS Ref: 547735;207325; Northbound,M11/6314K,0.13853462700000002,51.7451592,Active
9904,MIDAS site at M62/2520A priority 1 on link 199082902; GPS Ref: 465486;420795; Eastbound,M62/2520A,-1.010063211,53.67954367,Active
9905,MIDAS site at M23/3467B priority 1 on link 103063701; GPS Ref: 530127;137875; Northbound,M23/3467B,-0.141856688,51.12538095,Inactive
9906,MIDAS site at M18/7532A priority 1 on link 116007801; GPS Ref: 449270;390251; Northbound,M18/7532A,-1.26033273,53.40680329,Active
9909,MIDAS site at M11/6308J priority 1 on link 199041201; GPS Ref: 547598;206739; Northbound,M11/6308J,0.13630318900000002,51.73993004,Active
9910,MIDAS site at M18/7666B priority 1 on link 116008601; GPS Ref: 458278;399375; Southbound,M18/7666B,-1.12316342,53.48788972,Active
9911,MIDAS site at M18/7563B priority 1 on link 116009601; GPS Ref: 450297;393192; Southbound,M18/7563B,-1.2444179100000001,53.43313986,Active
9912,MIDAS site at M1/4176B priority 1 on link 114007801; GPS Ref: 445401;356193; Southbound,M1/4176B,-1.323370563,53.10103139,Active
9913,MIDAS site at M18/7603A priority 1 on link 116009301; GPS Ref: 452931;395978; Northbound,M18/7603A,-1.204309434,53.45792236,Active
9914,MIDAS site at M11/6743M priority 1 on link 199049201; GPS Ref: 546687;246431; Southbound,M11/6743M,0.140013982,52.09679154,Active
9915,MIDAS site at M6/7097L priority 1 on link 117003101; GPS Ref: 361211;394011; Southbound,M6/7097L,-2.58541349,53.44145069,Active
9916,MIDAS site at M60/9105J priority 1 on link 200045978; GPS Ref: 379911;392787; Clockwise,M60/9105J,-2.303824095,53.43149751,Active
9917,MIDAS site at M1/4163B priority 1 on link 107032001; GPS Ref: 446384;355383; Southbound,M1/4163B,-1.3088067620000001,53.09366628,Active
9919,MIDAS site at M40/8776M priority 1 on link 199012701; GPS Ref: 463681;204291; Southbound,M40/8776M,-1.079248417,51.73372706,Active
9921,MIDAS site at A1M/9559M priority 1 on link 108010402; GPS Ref: 523485;230872; Southbound,A1M/9559M,-0.204114344,51.96263169,Active
9922,MIDAS site at M62/2547B priority 1 on link 199083002; GPS Ref: 468117;421341; Westbound,M62/2547B,-0.9701191490000001,53.68411469,Active
9923,MIDAS site at M40/8780J priority 1 on link 199012601; GPS Ref: 463319;204258; Northbound,M40/8780J,-1.084495667,51.73347132,Active
9924,MIDAS site at M55/5256L priority 1 on link 117013101; GPS Ref: 353892;434652; Westbound,M55/5256L,-2.701621083,53.80612146,Active
9927,MIDAS site at M1/4414A priority 1 on link 123015301; GPS Ref: 447637;378953; Northbound,M1/4414A,-1.286591827,53.30540917,Active
9928,MIDAS site at M1/2150K priority 1 on link 199112201; GPS Ref: 521935;190998; Northbound,M1/2150K,-0.240659102,51.6046307,Active
9929,MIDAS site at M25/4422L priority 1 on link 199121601; GPS Ref: 534633;152801; Anti-clockwise,M25/4422L,-0.071914903,51.2584806,Active
9930,MIDAS site at M18/7509B priority 1 on link 116007102; GPS Ref: 448255;388241; Southbound,M18/7509B,-1.275905951,53.38883131,Active
9931,MIDAS site at M3/2155J priority 1 on link 103007601; GPS Ref: 444008;119425; Westbound,M3/2155J,-1.374581973,50.97255753,Active
9932,MIDAS site at M11/6819M priority 1 on link 199050201; GPS Ref: 544067;253401; Southbound,M11/6819M,0.104743451,52.16010155,Active
9933,MIDAS site at M18/7916A priority 1 on link 116006901; GPS Ref: 468466;416038; Northbound,M18/7916A,-0.966003326,53.63641303,Active
9934,MIDAS site at M11/6309M priority 1 on link 199048401; GPS Ref: 547659;206810; Southbound,M11/6309M,0.137216116,51.74055193,Active
9935,MIDAS site at M1/4480A priority 1 on link 116025902; GPS Ref: 447781;385374; Northbound,M1/4480A,-1.283465013,53.36310629,Inactive
9936,MIDAS site at M27/9192L priority 1 on link 103001701; GPS Ref: 444411;116756; Westbound,M27/9192L,-1.369167524,50.94852703,Inactive
9939,MIDAS site at M1/4399A priority 1 on link 123015301; GPS Ref: 447168;377531; Northbound,M1/4399A,-1.293838974,53.29266958,Active
9940,MIDAS site at M18/7592B priority 1 on link 116009601; GPS Ref: 452017;395417; Southbound,M18/7592B,-1.218165519,53.45297107,Active
9943,MIDAS site at M18/7661A priority 1 on link 116009001; GPS Ref: 457773;399208; Northbound,M18/7661A,-1.130804121,53.48644433,Active
9944,MIDAS site at M62/2525A priority 1 on link 199082902; GPS Ref: 465983;420819; Eastbound,M62/2525A,-1.002535173,53.67969696,Active
9945,MIDAS site at M1/4394B priority 1 on link 114008501; GPS Ref: 447078;377028; Southbound,M1/4394B,-1.295263019,53.28815642,Active
9946,MIDAS site at A14M/7180M priority 1 on link 199044901; GPS Ref: 519865;276166; Southbound,A14M/7180M,-0.240800277,52.37045265,Active
9948,MIDAS site at M1/4457A priority 1 on link 116026402; GPS Ref: 447333;383102; Northbound,M1/4457A,-1.2905358150000001,53.34272648,Active
9950,MIDAS site at M18/7576B priority 1 on link 116009601; GPS Ref: 450822;394386; Southbound,M18/7576B,-1.236324576,53.44382106,Active
9951,MIDAS site at M27/9342L priority 1 on link 103003301; GPS Ref: 454319;107880; Westbound,M27/9342L,-1.229455097,50.867871,Active
9952,MIDAS site at M18/7525B priority 1 on link 116007601; GPS Ref: 449006;389621; Southbound,M18/7525B,-1.264401179,53.40116549,Active
9954,MIDAS site at M4/2922L priority 1 on link 200011884; GPS Ref: 447584;172880; Eastbound,M4/2922L,-1.316571247,51.45291005,Active
9955,MIDAS site at M3/2069J priority 1 on link 103044701; GPS Ref: 448062;126758; Westbound,M3/2069J,-1.315877323,51.0381713,Active
9956,MIDAS site at M1/4181K priority 1 on link 114007902; GPS Ref: 445094;356758; Northbound,M1/4181K,-1.327876313,53.10613588,Active
9957,MIDAS site at M62/2555K priority 1 on link 199083202; GPS Ref: 468788;421801; Eastbound,M62/2555K,-0.959859525,53.6881608,Active
9958,MIDAS site at M40/8324L priority 1 on link 108033503; GPS Ref: 501441;185832; Anti-clockwise,M40/8324L,-0.5379695750000001,51.56225575,Active
9960,MIDAS site at A27/9481J priority 1 on link 103014901; GPS Ref: 467100;104289; Eastbound,A27/9481J,-1.048509344,50.83424279,Active
9961,MIDAS site at M4/2922K priority 1 on link 200011766; GPS Ref: 447562;172842; Westbound,M4/2922K,-1.316892929,51.45257024,Active
9962,MIDAS site at M1/4445B priority 1 on link 123015501; GPS Ref: 447718;381990; Southbound,M1/4445B,-1.2849210260000001,53.33269769,Active
9964,MIDAS site at M40/8407L priority 1 on link 108029001; GPS Ref: 494849;189447; Southbound,M40/8407L,-0.632061784,51.59589677,Active
9965,MIDAS site at M18/7926A priority 1 on link 116006901; GPS Ref: 468480;417520; Northbound,M18/7926A,-0.96546566,53.64972944,Active
9966,MIDAS site at M1/4394L priority 1 on link 114007401; GPS Ref: 447104;377024; Southbound,M1/4394L,-1.2948736250000001,53.28811817,Active
9967,MIDAS site at M18/7586B priority 1 on link 116009601; GPS Ref: 451487;395125; Southbound,M18/7586B,-1.226193329,53.4503986,Active
9968,MIDAS site at M4/2252K priority 1 on link 199000202; GPS Ref: 507244;178529; Westbound,M4/2252K,-0.45650706,51.49554227,Active
9972,MIDAS site at M18/7648K priority 1 on link 116008801; GPS Ref: 456756;398555; Northbound,M18/7648K,-1.146246754,53.48068585,Active
9973,MIDAS site at M4/2308J priority 1 on link 105003101; GPS Ref: 501570;178048; Westbound,M4/2308J,-0.538352471,51.49226576,Active
9974,MIDAS site at M62/2544A priority 1 on link 199083201; GPS Ref: 467835;421230; Eastbound,M62/2544A,-0.9744123670000001,53.6831538,Active
9975,MIDAS site at M18/7529B priority 1 on link 116007601; GPS Ref: 449171;389970; Southbound,M18/7529B,-1.261865472,53.40428691,Active
9976,MIDAS site at M4/2216J priority 1 on link 199134101; GPS Ref: 510708;178154; Westbound,M4/2216J,-0.406745163,51.49150405,Active
9977,MIDAS site at M4/2245J priority 1 on link 200116661; GPS Ref: 507845;178491; Westbound,M4/2245J,-0.44786468300000004,51.49508647,Active
9979,MIDAS site at M4/3105L priority 1 on link 123002901; GPS Ref: 430666;176206; Eastbound,M4/3105L,-1.559751628,51.4839812,Active
9980,MIDAS site at M54/3153J priority 1 on link 111030001; GPS Ref: 391976;304480; Westbound,M54/3153J,-2.120000646,52.63802126,Active
9981,MIDAS site at M1/4454A priority 1 on link 116026402; GPS Ref: 447350;382803; Northbound,M1/4454A,-1.290325147,53.34003765,Active
9982,MIDAS site at A27/9476B priority 1 on link 103004001; GPS Ref: 466704;104291; Westbound,A27/9476B,-1.054131652,50.83430653,Active
9983,MIDAS site at M18/7581B priority 1 on link 116009601; GPS Ref: 451106;394799; Southbound,M18/7581B,-1.231982465,53.44750561,Active
9984,MIDAS site at M18/7619A priority 1 on link 116009301; GPS Ref: 454308;396811; Northbound,M18/7619A,-1.183430343,53.4652692,Active
9985,MIDAS site at M27/9463A priority 1 on link 103003902; GPS Ref: 465467;104614; Eastbound,M27/9463A,-1.071637684,50.83735232,Active
9986,MIDAS site at M61/2278B priority 1 on link 117016701; GPS Ref: 358730;419696; Southbound,M61/2278B,-2.626159222,53.67211297,Active
9987,MIDAS site at M18/7610B priority 1 on link 116009601; GPS Ref: 453565;396340; Southbound,M18/7610B,-1.194700794,53.46111192,Active
9988,MIDAS site at M6/5606A priority 1 on link 126109901; GPS Ref: 429622;285905; Northbound,M6/5606A,-1.5653570079999999,52.47029896,Inactive
9989,MIDAS site at M1/2195A priority 1 on link 199111903; GPS Ref: 519530;194647; Northbound,M1/2195A,-0.27412733,51.63793998,Active
9990,MIDAS site at M6/7146L priority 1 on link 117002801; GPS Ref: 357972;397572; Southbound,M6/7146L,-2.634648659,53.4732071,Active
9991,MIDAS site at M27/9444A priority 1 on link 103011601; GPS Ref: 463781;105313; Eastbound,M27/9444A,-1.095456245,50.84382448,Active
9992,MIDAS site at M18/7541B priority 1 on link 116007601; GPS Ref: 449571;391107; Southbound,M18/7541B,-1.2556711950000001,53.41446875,Active
9994,MIDAS site at M18/7558B priority 1 on link 116009601; GPS Ref: 450102;392728; Southbound,M18/7558B,-1.247426219,53.42898802,Active
9995,MIDAS site at A1M/9563K priority 1 on link 108010102; GPS Ref: 523644;231182; Northbound,A1M/9563K,-0.201689693,51.96538225,Active
9996,MIDAS site at M62/2539B priority 1 on link 199084301; GPS Ref: 467380;421032; Westbound,M62/2539B,-0.9813430590000001,53.6814332,Active
9997,MIDAS site at M11/6821K priority 1 on link 199050001; GPS Ref: 543812;253523; Northbound,M11/6821K,0.101069879,52.16126412,Active
9998,MIDAS site at M40/8789M priority 1 on link 199011802; GPS Ref: 462639;204918; Southbound,M40/8789M,-1.094222465,51.73948103,Active
9999,MIDAS site at A1M/2056M priority 1 on link 124000202; GPS Ref: 518958;275123; Southbound,A1M/2056M,-0.254485267,52.36127753,Inactive
10000,MIDAS site at M3/2055L priority 1 on link 103040601; GPS Ref: 448931;127795; Eastbound,M3/2055L,-1.3033439900000001,51.04742242,Active
10001,MIDAS site at M3/2029L priority 1 on link 103041601; GPS Ref: 449673;130205; Eastbound,M3/2029L,-1.292428981,51.06902882,Active
10002,MIDAS site at M1/4411B priority 1 on link 114008802; GPS Ref: 447521;378678; Southbound,M1/4411B,-1.288373315,53.30294777,Active
10003,MIDAS site at M1/4434B priority 1 on link 123015501; GPS Ref: 447998;380924; Southbound,M1/4434B,-1.280877832,53.32309158,Active
10004,MIDAS site at M40/8628M priority 1 on link 108029902; GPS Ref: 475422;196299; Southbound,M40/8628M,-0.910988207,51.66042686,Active
10006,MIDAS site at M40/8324J priority 1 on link 108032602; GPS Ref: 501911;185406; Clockwise,M40/8324J,-0.531314817,51.55834204,Active
10007,MIDAS site at M23/3436A priority 1 on link 103063801; GPS Ref: 530460;140916; Southbound,M23/3436A,-0.136000205,51.15263603,Inactive
10008,MIDAS site at M1/4169B priority 1 on link 107032001; GPS Ref: 445971;355793; Southbound,M1/4169B,-1.314915081,53.09738726,Active
10009,MIDAS site at M4/2400L priority 1 on link 105008602; GPS Ref: 493390;180220; Eastbound,M4/2400L,-0.6555676140000001,51.51319934,Inactive
10011,MIDAS site at M11/6460A priority 1 on link 200028645; GPS Ref: 551235;220910; Northbound,M11/6460A,0.19511419700000002,51.86628151,Active
10012,MIDAS site at A3M/5010B priority 1 on link 103026802; GPS Ref: 469598;106248; Northbound,A3M/5010B,-1.012669661,50.85156212,Active
10013,MIDAS site at M1/4428A priority 1 on link 123015401; GPS Ref: 447955;380318; Northbound,M1/4428A,-1.281614653,53.31764892,Active
10014,MIDAS site at M1/4194B priority 1 on link 114008102(Non-monitoring MIDAS); GPS Ref: 444699;357847; Southbound,M1/4194B,-1.333624805,53.1159573,Inactive
10015,MIDAS site at M4/2313K priority 1 on link 105008802; GPS Ref: 501010;177850; Westbound,M4/2313K,-0.546472786,51.49058624,Active
10016,MIDAS site at M11/6457B priority 1 on link 200028639; GPS Ref: 551123;220641; Southbound,M11/6457B,0.19337124500000002,51.86389501,Active
10018,MIDAS site at M4/2283K priority 1 on link 199003801; GPS Ref: 504071;178384; Eastbound,M4/2283K,-0.5022411800000001,51.49483153,Active
